book_per_share,cash_per_share,cluster_id,current_ratio,debt_to_equity,div_payout_ratio,marketcap,operating_margin,pb,pe_forward,peg,profit_margin,ps_t12m,roa,roe,ticker
16.587,0.117,1,1.718,115.268,1.2282,1626402176,0.76278996,16.587,8.74299,4.21,0.35498002,4.806423,0.05905,0.091000006,TSLX
5.082,0.997,1,2.432,18.904,0,156476960,0.03655,5.082,89.75,-0.77,0.07692,1.2945889,0.00783,0.03856,AXTI
20.721,2.677,1,0.684,80.321,0.5244,100191305728,0.15211001,20.721,23.13522,3.22,0.11986,3.0455134,0.04443,0.13999,MDLZ
39.344,11.198,1,0,0,0.4585,1572997248,0.42854,39.344,9.482142,1,0.31709,2.6205964,0.01107,0.07579,WSBC
12.497,0.025,1,0.168,106.064,1.1870999,10090664960,0.39206,12.497,25.21469,4.41,0.34002998,9.784337,0.03963,0.12088,CUBE
63.316,2.468,1,1.058,36.999,0.0622,2635452672,0.23746,63.316,15.705129,1.09,0.19543,0.678838,0.14045,0.36293,MATX
52.764,8.401,1,1.859,66.984,0.1257,11007764480,0.17607,52.764,10.744063,8.66,0.13543999,1.1294649,0.10139,0.28601998,OC
2.877,1.142,1,1.47,184.73,0,437016640,0.021440001,2.877,5.0,0.38,0.01572,0.12822054,0.08409,-0.0313,VTNR
49.434,22.611,1,7.677,0.888,0,6374429696,0.15427,49.434,22.955708,5.81,0.07142,4.5313425,0.047020003,0.04013,IPGP
37.473,24.818,1,1.019,370.859,0,8022579712,0.056799997,37.473,8.194072,-0.8,-0.10338,0.41240835,0.038,-0.57401,WHR
12.367,3.777,1,0.868,243.185,0.96639997,256305430528,0.13791001,12.367,25.660688,3.89,0.07475,2.9113047,0.081590004,0.37464002,PEP
18.117,11.578,1,3.122,25.153,0,9952091136,-0.20756,18.117,-23.101309,-0.33,-0.2123,3.175701,-0.098179996,-0.24806999,ROKU
11.799,6.07,1,2.539,170.107,0,1448926208,0.0668,11.799,23.171053,-2.22,-0.030380001,1.1802918,0.02987,-0.09872,CMP
48.99,13.723,1,4.154,36.849,0.0764,17331056640,0.20535,48.99,9.449769,-0.43,0.15734,0.80295557,0.20312001,0.44705,STLD
24.311,1.916,1,3.797,90.115,0,629451840,0.08455,24.311,24.54945,4.84,-0.06939,0.8688626,0.02816,-0.06837,KAMN
17.871,3.393,1,0,0,0.4018,4745496576,0.51413,17.871,11.584158,2.33,0.35915002,4.9641995,0.01669,0.10869,HOMB
6.036,4.967,1,4.425,4.128,0,4163326464,-0.088970006,6.036,93.14285,-3.3,-0.13298,4.082605,-0.0115600005,-0.03374,TAL
2.266,1.623,1,9.338,1.193,0,413353856,0.38717,2.266,5.0000005,5.5,0.30718002,3.8076308,0.14258,0.20221001,SIGA
37.815,7.905,1,1.383,23.903,0.1089,2252683008,0.35309,37.815,3.195015,0,0.28792,0.92418486,0.19885,0.72006,CEIX
26.45,7.099,1,0.411,43.582,0.1031,15458742272,0.13038999,26.45,10.585714,1.39,0.09729999,1.3869202,0.0273,0.15702,WRB
12.35,0.593,1,1.147,125.831,0.1399,516029920,0.09912,12.35,10.177084,1.23,0.09056,0.6176796,0.05658,0.24559,NOA
14.173,8.29,1,2.044,6.865,0,991214080,0.00349,14.173,-129.0,-1.85,-0.03137,0.55860764,0.00396,-0.08108,OSTK
11.531,0.73,1,2.151,35.766,0,114232888,0.046550002,11.531,44.0,0,0.02099,0.777433,0.03361,0.03712,ALOT
1.676,0.866,1,7.99,7.783,0,390516128,0.115509994,1.676,6.705882,0.18,-0.19587,0.71733046,0.0504,-0.16919,TRVG
1.01,4.641,1,0.812,278.033,0,3879542272,-0.32434,1.01,21.829788,-0.81,-0.37327,0.9192993,-0.18400998,-2.04577,LYFT
657.885,522.559,1,2.936,38.141,0,51874938880,0.14998001,657.885,13.002688,50.66,0.11288,0.41037703,0.03051,0.06204,BIDU
61.289,1.268,1,3.776,1.115,0,284883680,0.2488,61.289,-309.2857,-0.44,0.16498,1.0374686,0.05348,0.0641,IPI
-0.173,0.97,1,0.856,0,0,6305270,-1.87586,-0.173,-0.867647,0,-2.07023,0.76215035,-0.37245998,-3.92012,AVGR
14.696,0.451,1,1.268,51.003,0.48299998,1244516864,0.04836,14.696,12.822967,1.54,0.049060002,0.5485836,0.04716,0.18625,HNI
-1.14,6.176,1,1.284,0,0,220572496,-0.02289,-1.14,-4.8566036,0.29,-0.1096,0.08500346,-0.01757,-2.35387,CPS
16.321,0.479,1,2.31,2.626,0,512715616,0.31249002,16.321,7.9961977,0,0.27188998,2.051322,0.11545999,0.18686001,LEGH
7.476,0.781,1,2.873,3.954,0,125834040,0.04557,7.476,8.503938,0.87,0.02796,0.52972496,0.059970003,0.08043,MHH
3.713,3.473,1,3.528,1.395,0,1047776064,-1.31184,3.713,-23.347458,0,-1.34898,10.940774,-0.25674,-1.03317,MIRM
7.144,1.262,1,3.03,24.384,0,130211064,0.020769998,7.144,14.951613,2.16,0.13873,1.2152563,0.01018,0.16031,ASYS
-6.71,2.532,1,2.607,323.499,0,11853329,0.27528998,-6.71,-7.215909,0,-0.12609,0.13618255,0.02625,-0.035669997,WHLRD
25.782,13.753,1,1.718,0.562,0.45520002,672383040,0.03751,25.782,22.318897,2.71,0.046,1.1272875,0.02724,0.09166,POWL
18.692,0.409,1,2.244,72.691,1.4924,6715874816,0.31428,18.692,50.819443,6.73,0.26049,9.998488,0.02181,0.051799998,STAG
8.364,2.937,1,2.051,43.017,0.0792,2267375616,0.3493,8.364,10.407002,12.22,0.23337999,2.8896246,0.23708999,0.54133,TGLS
14.576,0.584,1,1.713,23.527,0,161906528,0.05125,14.576,11.317647,0,0.03674,0.41913098,0.060850002,0.124960005,CMT
34.889,2.363,1,1.444,92.576,0.257,1516271360,0.0134000005,34.889,15.033445,2.08,0.00643,0.08800862,0.03121,0.06708,ANDE
34.427,5.513,1,1.08,48.058,0,24568979456,0.16082,34.427,17.66554,2.7,0.1118,1.7971005,0.08988,0.20634001,GIB
32.843,2.347,1,0,0,0.2719,1244590848,0.46987,32.843,10.268493,1.41,0.33676997,2.9752054,0.01411,0.12810001,TCBK
1.091,1.632,1,3.799,0,0,25582912,-95.716805,1.091,-1.0517242,0,0,113.19872,-0.31266,-0.63278,ONTX
142.6,73.103,1,2.469,22.343,0.2871,26181468160,0.14947,142.6,15.566667,1.93,0.12543,0.028933764,0.07497,0.15782,WIT
0.729,1.717,1,8.252,36.49,0,142446832,-13.36949,0.729,-3.52,0,0,33.375546,-0.20482,-0.75044,PRQR
2.865,2.291,1,0.942,897.931,0,764148800,-0.03024,2.865,-5.205128,-0.44,-0.06487,0.27092123,-0.00875,-0.32079,BKD
17.506,44.464,1,0,0,0.3923,57819648000,0.32546002,17.506,7.564103,0.69,0.26402,0.5023427,0.014049999,0.18184,ITUB
21.538,10.602,1,4.41,53.656,0,20020183040,0.23219,21.538,19.804878,2.08,0.18562001,4.9352126,0.062090002,0.1492,HOLX
23.488,10.497,1,1.112,23.236,0.56380004,6430507008,0.19082001,23.488,15.799332,2.2,0.14051,3.5540898,0.08683,0.16632,HLI
0.202,0.263,1,1.103,105.187,0,109761144,-6.46492,0.202,-2.46,-0.01,0,5.1568365,-0.70761,-1.81847,VERU
8.815,0.883,1,0.825,64.485,0,73924888,0.100200005,8.815,12.341772,0,0.047459997,2.7537675,0.03207,0.038829997,ISDR
16.482,22.196,1,2.311,84.02,0,6244718080,-0.25124002,16.482,119.616005,5.91,-0.20386,9.977931,-0.05588,-0.18927,CYBR
9.319,0.591,1,1.143,70.692,1.0123,1580465664,0.30306998,9.319,6.4793386,-43.85,0.31365,1.5127128,0.05929,0.17517,GOGL
15.521,1.876,1,2.537,11.025,0,2112753664,0.25288,15.521,11.57085,0.38,0.15198,3.2676587,0.07021,0.090059996,AMK
7.52,2.213,1,0.753,135.883,0.56560004,130684436480,0.16188999,7.52,21.282787,0,0.12720999,2.1754272,0.0795,0.39901,UL
1.779,1.022,1,2.898,0,0,648241792,-0.38449,1.779,81.25,0,-0.44054002,3.3151197,-0.08271,-0.21954,SMRT
6.528,2.686,1,2.397,0.056,0,39641376,-0.08083,6.528,1.964,0,-0.12583,0.040030513,-0.02574,-0.09087,YJ
23.556,1.242,1,3.854,157.145,0,190516368,0.6877,23.556,6.680602,0.42,-0.34247002,2.6099205,0.050019998,-0.09932,PTMN
16.439,0.698,1,1.405,86.503,0,130223928,0.03975,16.439,4.7714286,0.25,-0.00616,0.19064395,0.0166,-0.01324,MPAA
36.887,8.036,1,1.084,84.536,0,1241827072,0.28549,36.887,7.748538,7.07,0.14401,0.5022162,0.06145,0.117139995,AFYA
3.737,0.667,1,2.848,12.34,0,86796176,0.02461,3.737,43.600002,1.06,0.02194,1.2275472,0.022130001,0.0429,TACT
23.564,2.086,1,1.319,87.121,0.64169997,13957068800,0.07617,23.564,8.89434,9.3,0.03081,0.7137754,0.02651,0.05485,FMS
38.493,0.618,1,1.354,63.339,0.2216,1556496640,0.14949,38.493,8.564878,0.94,0.11282,1.0523667,0.12907,0.29775,OXM
7.232,5.447,1,1.269,178.53,0,1095236608,-0.1374,7.232,14.922652,0.18,-0.12904,2.490391,-0.02922,-0.18901,EVBG
3.944,0.232,1,1.609,16.747,0,306639648,0.01045,3.944,9.478873,-3.8,-0.02224,0.43400365,0.010620001,-0.08422,DAKT
12.654,0.746,1,3.505,129.176,0,1542558592,0.09097999,12.654,9.745455,1.7,0.051409997,0.67191654,0.03787,0.026689999,CODI
32.182,2.763,1,1.159,124.91,0.2951,11783505920,0.07664,32.182,11.685715,1.98,0.04602,0.8070342,0.053460002,0.16053,LDOS
10.471,1.01,1,0.942,185.422,0,1012303104,0.102010004,10.471,-101.13043,0,-0.082959995,5.3242683,0.00818,-0.03121,PLYM
7.089,0.995,1,1.768,84.641,0.2913,650505984,0.06746,7.089,12.333333,1.27,0.043309998,0.32195297,0.050479997,0.1546,SXC
2.306,0.012,1,2.004,85.409,0,207845824,0.01828,2.306,45.136364,7.62,0.00055,1.8333892,0.012920001,0.00131,INFU
6.949,4.176,1,5.44,0.188,0.21620001,372424832,0.10609999,6.949,10.6375,0,0.11378,0.87028563,0.08135,0.17082001,FF
0.298,0.533,1,2.229,3.73,0,99927976,-0.10196,0.298,-1.8196721,-0.08,-0.09991,1.2015051,-0.07735,-0.52268004,CDTX
69.621,2.313,1,1.527,66.917,0,20496562176,0.07361,69.621,14.348214,4.93,-0.17352,1.6744189,0.01497,-0.10885,IFF
1.829,0.971,1,0.337,127.08,0,6127129,-2.69104,1.829,-0.4984127,0,0,0.6839077,-0.47557998,-3.13258,VERB
32.539,5.946,1,0,0,0.4111,2175593472,0.43098998,32.539,10.784387,1.46,0.33468,3.2150376,0.011360001,0.09172,AUB
45.481,11.553,1,1.163,3.643,0,25272801280,0.15989,45.481,33.161648,0.93,0.08505,6.8220735,0.06251,0.08817001,ALGN
7.466,3.451,1,2.157,12.991,0,249304288,0.04981,7.466,17.68919,0,0.0081400005,0.593511,0.05526,0.030280001,NATR
35.508,1.991,1,2.601,340.555,0,12588944384,0.02402,35.508,23.081158,5.33,0.015570001,0.40444624,0.0178,0.089370005,KMX
-0.949,0.052,1,2.376,21.437,0,8824768,-0.12564999,-0.949,2.3703701,-0.24,-0.1724,0.22868018,-0.08462,-0.19468,MIND
1.487,3.309,1,1.718,1152.822,0,415537792,0.02536,1.487,2.5888886,-0.46,-0.21699,0.035016246,0.01343,-1.35857,QRTEA
21.689,3.277,1,0.538,25.114,0.482,7292900352,0.103549995,21.689,9.692607,1.03,0.07595,0.95510566,0.01957,0.08866,ORI
78.772,19.601,1,7.553,44.758,0,2179876864,0.15474,78.772,5.9476085,0.54,0.117510006,0.5103769,0.11687,0.25825,MHO
4.19,0.349,1,2.384,117.564,0.0784,1055548736,0.097049996,4.19,18.85,1.25,0.04716,2.0993788,0.05175,0.13062,CLB
2.231,2.142,1,1.687,64.863,0,457343328,-0.10082,2.231,-5.1538463,-0.09,-0.13738,0.26215878,-0.1443,-0.7451,SFIX
11.243,0.046,1,2.787,14.93,0.25,5197408768,0.15332,11.243,29.207317,2.8,0.12257,5.3472934,0.1175,0.21867001,AAON
6.109,0.184,1,1.267,22.836,0,69843136,0.02395,6.109,15.363637,63.85,0.0054699997,0.23557056,0.01223,0.00693,SND
12.853,3.635,1,4.767,3.925,0.5495,531020640,0.13797,12.853,14.567377,2.69,0.10953,1.2296784,0.09765001,0.14892,EBF
14.851,4.182,1,0,0,0,369684544,0.43775,14.851,7.5317073,0,0.33580002,2.1880262,0.01337,0.15905,CARE
40.553,1.189,1,0.677,127.943,0.7483,20770514944,0.25834998,40.553,18.165255,5.87,0.12848,1.8019012,0.030299999,0.07283,FTS
25.55,4.511,1,0,590.912,0.625,5193681920,0.38717,25.55,5.682058,1.49,0.28452998,1.9598801,0.03408,0.24441,OMF
9.106,4.047,1,1.185,475.853,0,8854133760,0.110249996,9.106,13.520777,1.26,0.04405,0.7590317,0.04754,0.30372,DVA
34.202,4.777,1,0.768,131.529,0,3445973760,0.111540005,34.202,29.40909,-0.22,0.12838,0.21133463,0.022119999,0.12364,DISH
3.937,3.117,1,2.788,15.347,0,5791929,-5.52207,3.937,-0.5884773,0,0,2.9385738,-0.32756,-0.62423,SINT
15.115,6.497,1,5.253,1.389,0.2872,7909045248,0.1934,15.115,15.251928,1.45,0.20875,4.209821,0.096820004,0.19670999,SEIC
31.91,37.76,1,0,0,0.1575,197733120,0.54598,31.91,7.0814605,0,0.40261,2.0105455,0.01377,0.175,BWFG
6.413,2.694,1,2.281,1.222,0,52324380,-0.030840002,6.413,6.48,-0.69,0.01317,0.29763246,-0.024260001,0.02289,GIFI
11.692,0.515,1,0.831,233.927,0,43039248384,0.14196,11.692,12.888888,3.24,0.08574,1.9482707,0.01753,0.08375,PCG
1.424,2.042,1,1.792,6.813,0,369260736,-0.85098,1.424,-4.1235957,0,-0.90919995,1.6742039,-0.29189,-0.82384,JMIA
11.139,11.475,1,14.54,78.502,0,989243904,-0.129,11.139,-49.363636,0,-0.11906,3.992235,-0.018760001,-0.050430004,CYRX
43.091,7.421,1,4.274,14.675,0.1005,5543273984,0.09519,43.091,10.144318,0.64,0.070199996,0.61867577,0.14464,0.25855,UFPI
30.373,0.407,1,1.529,67.203,0.5403,2855823616,0.21476,30.373,21.997215,4.35,0.15196,4.032886,0.0388,0.10026,MGEE
16.568,8.371,1,0,0,0.2516,293329664,0.40014,16.568,9.355704,0,0.30219,2.5479012,0.010829999,0.096260004,CSTR
2.513,2.038,1,2.466,46.41,0,114147472,-0.3437,2.513,-23.461538,1.79,-0.33282003,1.0194743,-0.110139996,-0.34595,ALLT
7.561,4.304,1,5.285,85.315,0,2183130112,-0.51455003,7.561,-245.57144,-2.27,-0.38221002,4.87407,-0.07208,-0.17692,FSLY
32.368,33.797,1,3.252,0.127,0,396750656,-0.045479998,32.368,-10.990654,0.04,-0.054029997,0.5649731,-0.0095999995,-0.03232,SOHU
5.398,0.799,1,0.993,4.566,0.8199,48659775488,0.22448999,5.398,16.263157,2.59,0.18024999,0.59485245,0.08732,0.18222,ABEV
26.046,12.178,1,0,0,0.183,244818480,0.57324004,26.046,6.287805,0,0.39595002,1.5975,0.014939999,0.12647,RBB
0.386,0.016,1,0.552,0,0,18897550,-1.55265,0.386,-1.3513514,0,0,0.98266083,-0.33084,-1.72147,SLGG
24.011,5.824,1,9.591,0.527,0.22,16617175040,0.36229,24.011,29.131687,2.51,0.26034,13.767439,0.05953,0.06689,TW
31.726,3.011,1,1.993,2,0.6933,5120192512,0.095740005,31.726,27.119532,12.54,0.07206,2.8128614,0.09633,0.15325,LANC
2.608,0.078,1,0.802,403.048,0,883040384,-0.053850003,2.608,-62.526318,-0.21,-0.21223,0.78119177,-0.01701,-0.54603,EVA
12.087,1.259,1,1.64,109.201,1.2821001,183856384,0.02337,12.087,14.403509,-4.48,0.0176,0.18789692,0.01967,0.0647,BGFV
58.304,6.943,1,1.993,26.583,0.112799995,2618658048,0.17205,58.304,22.97228,3.1,0.11873,2.8839304,0.08441,0.16906999,KAI
10.357,1.344,1,1.192,46.869,0.8633,6712165376,0.14744,10.357,42.166668,0,0.114420004,0.19034964,0.0618,0.18574,CIG
11.166,0.513,1,5.119,123.524,5.7059,834190656,0.78106004,11.166,6.6068377,1.41,0.096049994,3.4388838,0.04247,0.01847,BBDC
24.222,1.799,1,0.503,13.964,1.1236,1343276928,0.24589,24.222,14.504131,1.08,0.17899999,2.76283,0.110290006,0.18745,MCRI
3.752,1.893,1,2.142,31.035,0,653742528,-0.00062,3.752,7.4999995,3.03,-0.00638,0.6216907,-0.00037,-0.011390001,GPRO
31.978,8.612,1,0.8,229.063,0,40082292736,0.12736,31.978,18.061872,1.8,0.07279,2.7654405,0.045500003,0.17804001,IQV
9.565,2.275,1,1.174,4.315,0.33330002,6195073536,0.10596,9.565,26.492958,4.6,0.083170004,2.690428,0.06098,0.124680005,NYT
6.063,0.723,1,1.445,150.016,0.201,67517587456,0.40129003,6.063,15.966347,2.12,0.28351,4.457783,0.09273,0.3364,CSX
121.709,33.23,1,1.927,0.76,0.1658,2604430080,0.52178,121.709,3.187747,10.65,0.23866,0.16449319,0.13459,0.20948,QFIN
0.585,0.608,1,2.649,28.458,0,799943296,-0.88514,0.585,-37.3,-0.32,-1.04519,12.685633,-0.2014,-0.69519997,ARDX
7.946,0.067,1,1.91,53.131,0.5778,444574784,0.07716,7.946,10.740001,1.08,0.046290003,1.0394547,0.04936,0.11793,LXFR
20.765,1.126,1,0.239,597.918,0,10169010176,1.24448,20.765,6.956081,-1.4,0,-13.854955,-0.01395,-0.09721,NLY
13.829,5.952,1,1.735,81.949,0,1915716992,-0.028959999,13.829,14.8341,-3.09,-0.03663,0.5157592,-0.03137,-0.11287,GPRE
5.834,3.443,1,0.953,184.804,0.5635,71969628160,0.25003,5.834,8.765586,1.9,0.50349,2.4744587,0.061300002,0.28170002,GSK
7.545,4.669,1,2.12,125.06,0,1733724416,-0.1768,7.545,29.79,1.22,-0.147,2.9656086,-0.05069,-0.19415002,QTWO
3.361,0.234,1,4.157,1.296,0,10546438,-5.74721,3.361,-0.48308724,0,0,2.8035944,-0.5483,-0.56655,LMFA
38.065,68.777,1,2.908,445.526,0,6185096704,0.18357,38.065,19.845507,-51.75,0.10966,1.834063,0.06904,0.3391,RH
8.933,4.489,1,1,92.458,0.5857,91432386560,0.24564,8.933,24.756155,1.98,0.18462,5.1767564,0.041100003,0.82691,ADP
-2.456,15.191,1,1.924,63.175,0,179603648,0.059959996,-2.456,-1.6585367,0,0.016239999,0.11218217,0.01303,0.05846,LTRPA
27.875,2.488,1,2.473,49.877,0,1243687680,-0.0012899999,27.875,8.577465,1.15,-0.011720001,0.894675,-0.000080000005,-0.012180001,HMN
7.015,1.913,1,1.105,244.292,0,8530755584,0.16716999,7.015,3.077551,2.07,-0.1074,0.5715749,0.03446,-0.17932,TEVA
11.285,2.196,1,3.193,73.272,0,3716791296,0.12191,11.285,9.518249,1.2,0.06078,1.0444826,0.036930002,0.06823,GTES
8.911,4.395,1,5.2,27.708,0.4797,197999488,0.2041,8.911,11.483516,1.16,0.12141,1.661948,0.08073,0.19021,SAMG
41.983,0.386,1,0.597,89.981,1.014,11251419136,0.44597998,41.983,26.378048,5.81,0.33685002,10.350663,0.04287,0.09983,LSI
44.643,3.836,1,1.244,175.873,0.6686,4114706944,0.0572,44.643,10.031884,4.19,0.036140002,0.3674467,0.03311,0.14596,AAP
4.92,2.791,1,2.894,5.546,0,1705829248,-0.54366,4.92,-40.756413,0,-0.53893,5.659667,-0.25195,-0.50381,PHR
7.36,12.564,1,8.688,228.465,0,966501760,0.17918,7.36,18.216932,-2.8,0.126,3.374221,0.041500002,0.15997,TTGT
6.427,9.588,1,7.881,0.673,0,13790699,-2.68293,6.427,-1.040293,0,0,2.2061589,-0.16426,-0.57705003,AEZS
26.601,6.869,1,1.646,105.756,0.2382,41623969792,0.34096,26.601,15.545871,3.46,0.17878,3.674757,0.11567,0.30059,HES
3.098,1.007,1,0.769,33.035,0.48220003,39770263552,-0.20351,3.098,7.745308,0,0,-4.8755994,0.0056800004,0.05856,PUK
1.39,1.741,1,1.932,19.747,0,2375415808,-9.938809,1.39,-192.15385,0,0,184.21216,-0.4301,-0.97655,PRVB
22.094,0.559,1,0.748,197.626,0.5054,153277464576,0.22719999,22.094,7.757447,-29.96,0.15849,1.1254431,0.05203,0.24588,VZ
1.809,0.728,1,2.097,47.059,0,27628328,-1.9715401,1.809,-0.92352945,0,-1.95468,2.1612394,-0.38004002,-0.96816003,MRKR
1.288,0.594,1,3.838,280.166,0.040799998,1283535104,0.31707,1.288,10.416667,-28.22,0.23857,1.2179983,0.13743,1.07925,EAF
30.255,1.705,1,2.091,4.896,0,1192520192,0.17005,30.255,7.4993515,0.48,0.12405,0.87091804,0.17059,0.31922,MBUU
43.198,1.398,1,2.842,53.74,0,643448704,0.06555,43.198,13.446809,1.1,0.0355,0.88113844,0.030439999,0.051020004,DCO
2.859,0.246,1,1.274,53.421,0,1035741952,-0.07235,2.859,31.099998,0.41,-0.14069,1.320207,-0.01914,-0.11955,CDE
22.708,0.018,1,0.675,95.764,1.1294999,7764189696,0.61946,22.708,21.866665,2.26,0.43643,9.867032,0.03806,0.0855,NNN
12.571,3.204,1,1.656,168.989,0.5591,1652440960,0.07642,12.571,12.1846695,-2.06,0.03556,0.6640931,0.056760002,0.16395001,TTEC
55.04,13.995,1,1.473,112.203,0,399418592,0.06647,55.04,1.8702291,0,0.096,0.03586626,0.02021,0.124689996,LX
2.039,1.756,1,6.603,12.005,0,202477648,-0.46163,2.039,-12.611111,-0.11,-0.812,1.3065518,-0.15083,-0.51272,TRUE
56.046,40.435,1,4.284,5.468,0,89599770624,0.48514,56.046,21.743126,2.91,0.35401002,9.730643,0.16804,0.25728,VRTX
4.777,0.027,1,1.78,32.816,0.1834,1583587200,0.26888,4.777,48.18182,0,0.5395,10.064363,0.02044,0.082959995,SAND
4.472,3.992,1,10.246,5.213,0,17340078080,-0.10932,4.472,25.108912,1.35,-0.10576,6.126652,-0.054279998,-0.097200006,PINS
7.617,0.192,1,2.157,63.95,1.2895,3028011776,0.1575,7.617,1032.0,-206.4,0.35064998,9.287184,0.00803,0.049840003,LXP
2.396,1.006,1,0.943,79.526,0,212402240,0.01894,2.396,65.77273,2.15,0.034140002,1.9680876,0.01395,0.11364,JYNT
0.497,0.234,1,1.281,94.794,0,9790554,-0.058319997,0.497,13.901428,0,-0.059770003,0.23379456,-0.072230004,-0.40452,FORD
13.132,3.262,1,3.192,109.33,0,995385920,-0.17924,13.132,-49.75342,-1.57,-0.18506001,2.6476762,-0.049429998,-0.18040001,PAR
3.107,2.05,1,1.639,91.918,0.5952,441972608,0.05964,3.107,11.421053,-0.92,0.01831,0.44283924,0.04277,0.07423,EVC
16.429,2.543,1,2.182,97.966,0,5633073664,0.06865,16.429,10.380814,3.62,0.039690003,0.49949226,0.0669,0.17525,UNVR
2.278,0.884,1,4.176,73.603,0,393626048,-0.17837,2.278,-70.69231,0,-0.17018,2.7289472,-0.08299,-0.24381,AXGN
29.52,11.455,1,1.835,129.412,0.16219999,2879800832,0.12425,29.52,9.978774,1.12,0.070700005,0.6899718,0.049790002,0.17885,MEOH
21.283,2.708,1,0.732,84.149,0,16942231552,0.24497,21.283,27.370935,2.94,0.15964,8.563213,0.05673,0.13725,PTC
35.231,8.002,1,0.278,24.004,0.0671,8232617984,0.25863,35.231,28.673388,2.26,0.20442,9.189975,0.056649998,0.24725,KNSL
45.615,1.651,1,1.51,45.839,0.207,41109053440,0.04282,45.615,11.436364,-18.08,0.0437,0.40311688,0.04414,0.18178,ADM
3.272,1.175,1,4.254,10.715,0,69714424,-0.89546996,3.272,-0.42574072,0,-0.88513,0.21200684,-0.23115,-0.47675,HLTH
232.16324,62.111,1,2.411,5.832,0,10012173312,0.20739001,232.16324,17.77876,44.66,0.18329,0.040719923,0.1037,0.21383,RDY
27.159,0.247,1,1.787,8.064,0,1767481472,0.10731,27.159,13.579438,0.81,0.06449,1.2945092,0.07473,0.10521,ROCK
30.634,15.487,1,1.884,34.962,0.12,2671815936,0.15344,30.634,11.586363,0.67,0.089779995,0.9455503,0.08038,0.16389,KFY
29.179,5.543,1,2.111,204.96,1.1068,316096640,0.70244,29.179,8.18405,0,0.24899,3.1895409,0.04452,0.07023,SAR
25.894,7.206,1,0,0,0.33720002,3036637440,0.47897,25.894,9.839552,10.53,0.33675,3.5050204,0.01161,0.10107,UCBI
27.757,4.008,1,1.29,124.933,0.3437,13361411072,0.21429001,27.757,12.119182,1.42,0.12511,2.305361,0.06858,0.24915001,FMC
3.402,16.452,1,9.809,279.79,0,5869634048,-0.80698997,3.402,-12.136094,0.23,-0.571,10.190833,-0.10751,-0.5499,IONS
38.1,11.482,1,2.388,138.307,0.8801,885203968,0.39789,38.1,-13.335987,0,0.35162997,1.0551054,0.18805,0.76607,UAN
17.388,3.787,1,2.035,0,0.4394,1019822720,0.22761999,17.388,18.362068,1.73,0.18681,3.4258451,0.03161,0.15275,AMSF
46.271,10.507,1,1.82,41.411,0.2474,9914064896,0.16406,46.271,9.378727,3.75,0.11873999,1.4355727,0.02474,0.18687001,AFG
37.465,19.349,1,5.137,0.406,0.3364,24546617344,0.30143,37.465,37.48081,1.74,0.25055,13.144113,0.17857,0.30165002,MPWR
34.907,7.26,1,2.874,10.034,0,4246492160,0.20064,34.907,13.480406,0.98,0.16606002,2.1385388,0.11189,0.2228,DIOD
51.593,147.285,1,0,0,0.3357,7193967616,0.42799,51.593,12.011827,1.15,0.35771,3.9126973,0.01283,0.18158,CFR
10.04,1.278,1,2.095,64.759,0,488911360,0.0037,10.04,38.630436,-462,-0.01496,0.5313156,0.00322,-0.04829,SRI
5.568,1.412,1,2.386,20.837,0,434096800,0.08912,5.568,10.285715,0.68,0.08337,1.3895366,0.06996,0.1966,CMBM
49.502,9.223,1,1.528,78.046,0,7898679296,0.02478,49.502,-47.861107,0.6,-0.03973,1.0953957,0.0025,-0.028870001,LBTYA
11.601,3.869,1,0.458,382.921,1.4966,91200512000,0.30381,11.601,39.205284,4.6,0.12848,8.430441,0.030079998,0.121759996,AMT
58.248,10.553,1,3.288,31.545,0.6193,31860371456,0.1554,58.248,14.050608,1.25,0.44174,2.4966986,0.028619999,0.04085,DD
6.658,1.782,1,1.366,22.962,0,150112528,-0.06625,6.658,32.64706,-0.45,-0.04883,0.19004352,-0.07797,-0.19635999,MTRX
26.039,10.802,1,1.826,17.322,0.1086,6754703872,0.07322,26.039,20.566738,1.88,0.05565,0.9781704,0.16274,0.42891997,LSTR
19.649,3.905,1,4.344,114.541,0.3818,2898066432,0.13871,19.649,15.92683,-0.7,0.093710005,1.0777488,0.02421,0.06184,PK
20.009,0.195,1,1.379,144.84,0,698089280,0.16413,20.009,3.4074073,-3.86,0.064169995,0.28902954,0.03828,0.07591,SSP
95.792,118.905,1,1.944,13.418,0,106114482176,0.24360001,95.792,14.709025,47.8,0.25651,0.73485994,0.107559994,0.36463,PDD
20.42,1.77,1,0.654,283.933,0.4598,124786270208,0.38866,20.42,16.62632,2.02,0.27913,4.9773154,0.09368,0.57476,UNP
11.694,1.619,1,3.616,147.892,0,410609856,0.7984,11.694,6.553673,1.53,-0.14521,3.295001,0.06522,-0.04291,TPVG
11.957,5.03,1,0.917,130.135,0.9528,29999046656,0.13439,11.957,9.4,0,0.04937,0.69009334,0.03354,0.07443,ORAN
7.373,4.224,1,2.359,1,0.1531,360281440,0.19150999,7.373,30.108696,0,0.25186002,1.0758234,0.15621,0.31518,GNE
96.673,2.877,1,1.138,58.203,0.9359,37051322368,0.10366999,96.673,14.737755,13.8,0.05301,2.1257215,0.03229,0.04897,LHX
